Station,Year,Month,Day,Daily Rainfall Total,Highest 30 Min Rainfall,Highest 60 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed,Max Wind Speed
Boon Lay (East),2015,1,25,0,0,0,0,27.2,31.7,25,9.3,29.2
Boon Lay (East),2015,1,26,0,0,0,0,27.5,31.2,25.2,9.1,32.8
Boon Lay (East),2015,1,27,0,0,0,0,27.9,32.8,25,8.6,27
Boon Lay (East),2015,1,28,0,0,0,0,27.6,33.4,24.1,7.5,25.6
Boon Lay (East),2015,1,29,0,0,0,0,27.5,30.3,25.5,7.6,26.3
Boon Lay (East),2015,1,30,0,0,0,0,27.5,31.6,25.2,8,32
Boon Lay (East),2015,1,31,0,0,0,0,27.7,31.7,25.5,9.7,34.2
Boon Lay (East),2015,2,1,0,0,0,0,27.2,31.7,24.6,9.3,35.3
Boon Lay (East),2015,2,2,3.6,2.2,2.2,3.2,26.1,28.1,24.9,7,25.2
Boon Lay (East),2015,2,3,0,0,0,0,26.3,30.2,24.4,10.1,33.1
Boon Lay (East),2015,2,4,0.6,0.6,0.6,0.6,26,28.4,24,8.7,38.2
Boon Lay (East),2015,2,5,0,0,0,0,27,30.5,24.6,11,38.5
Boon Lay (East),2015,2,6,10,4.6,5,7,26.2,30.3,23.5,8.6,39.6
Boon Lay (East),2015,2,7,0,0,0,0,26.8,29.9,24.8,9.6,32.4
Boon Lay (East),2015,2,8,0,0,0,0,26.8,30.3,24.6,10.6,34.2
Boon Lay (East),2015,2,9,0,0,0,0,27,31.2,25,11.8,39.2
Boon Lay (East),2015,2,10,0,0,0,0,,,,,
Boon Lay (East),2015,2,11,0,0,0,0,,,,,
Boon Lay (East),2015,2,12,0,0,0,0,,,,,
Boon Lay (East),2015,2,13,0,0,0,0,,,,8.3,
Boon Lay (East),2015,2,14,0,0,0,0,27.1,31.2,24.4,10,28.1
Boon Lay (East),2015,2,15,0,0,0,0,27.6,32.4,24.6,9.8,29.2
Boon Lay (East),2015,2,16,0,0,0,0,28,33.3,24.9,11.4,32
Boon Lay (East),2015,2,17,0,0,0,0,27.9,32.6,25.1,11.8,32
Boon Lay (East),2015,2,18,0.6,0.6,0.6,0.6,27.2,33.1,25.2,8,32.8
Boon Lay (East),2015,2,19,21.2,12,15.2,19.4,26.6,31.5,23.1,9.8,38.9
Boon Lay (East),2015,2,20,0,0,0,0,27.7,32.3,25.4,10.1,29.2
Boon Lay (East),2015,2,21,0,0,0,0,27.6,33.1,24.9,9.9,29.2
Boon Lay (East),2015,2,22,0.2,0.2,0.2,0.2,27.6,32.4,24.9,9.4,27.7
Boon Lay (East),2015,2,23,0.2,0.2,0.2,0.2,28,33.8,25.3,9.2,30.2
Boon Lay (East),2015,2,24,0,0,0,0,27.9,31.6,25.5,8.9,34.2
Boon Lay (East),2015,2,25,30.4,28.2,30.4,30.4,27.7,32.9,22,8.8,36.4
Boon Lay (East),2015,2,26,1.4,1.4,1.4,1.4,28,32.8,25.4,8.6,27
Boon Lay (East),2015,2,27,0,0,0,0,28.4,34.1,21.4,10.5,33.5
Boon Lay (East),2015,2,28,0,0,0,0,28.7,33.7,25.7,11.4,34.2
Boon Lay (East),2015,3,1,0.2,0.2,0.2,0.2,28.6,34,26.2,8,40
Boon Lay (East),2015,3,2,43.6,31.2,40.4,43.4,27.3,33.9,22.9,6.8,33.5
Boon Lay (East),2015,3,3,0,0,0,0,28,33,25.2,7.6,24.8
Boon Lay (East),2015,3,4,0,0,0,0,28.5,32.5,26.3,8.3,37.4
Boon Lay (East),2015,3,5,7,7,7,7,28.4,34.4,25.8,7.7,31
Boon Lay (East),2015,3,6,0,0,0,0,28.5,34,25.5,7.3,27.4
Boon Lay (East),2015,3,7,0,0,0,0,28.8,32.8,26,8.9,27
Boon Lay (East),2015,3,8,1.8,1.6,1.6,1.6,28.5,34.4,25.6,6.8,30.6
Boon Lay (East),2015,3,9,1,0.8,0.8,1,27.6,32.2,23.9,7.4,40.3
Boon Lay (East),2015,3,10,6,6,6,6,27.9,32.8,24.5,6.9,35.6
Boon Lay (East),2015,3,11,11,1.8,2.8,5.4,26.1,27.8,24.6,6.4,34.2
Boon Lay (East),2015,3,12,0,0,0,0,27.7,32.2,24.6,7.8,32
Boon Lay (East),2015,3,13,0,0,0,0,28.1,32.6,25.3,8.7,27.7
Boon Lay (East),2015,3,14,47.4,29.6,39.6,46.2,27.6,34.1,23.8,7.6,77
Boon Lay (East),2015,3,15,11.2,7.8,10,10.4,27.3,32.2,24.9,7.5,34.6
Boon Lay (East),2015,3,16,0,0,0,0,28.3,33.9,25.8,6.7,24.8
Boon Lay (East),2015,3,17,0,0,0,0,28.8,33,26.2,8.3,23.4
Boon Lay (East),2015,3,18,0,0,0,0,28.9,33.2,26.3,8.6,24.5
Boon Lay (East),2015,3,19,0,0,0,0,28.9,33,26.6,7.9,26.3
Boon Lay (East),2015,3,20,0,0,0,0,29.1,32.8,26.5,7.9,23.8
Boon Lay (East),2015,3,21,0.2,0.2,0.2,0.2,28.8,33.3,26.3,7.1,31.7
Boon Lay (East),2015,3,22,46.6,33.2,43,46.2,27.8,34.3,23.3,5.9,47.2
Boon Lay (East),2015,3,23,0.4,0.2,0.2,0.2,28.7,33.4,26,8,27.7
Boon Lay (East),2015,3,24,0,0,0,0,28.9,32.4,26.5,8.8,26.6
Boon Lay (East),2015,3,25,0,0,0,0,29.2,33.7,26.9,12,37.1
Boon Lay (East),2015,3,26,0,0,0,0,29.2,33.1,26.8,11,38.2
Boon Lay (East),2015,3,27,0,0,0,0,29.4,33.1,26.9,10.2,37.4
Boon Lay (East),2015,3,28,0.4,0.2,0.2,0.2,28.3,31.1,27.1,7.3,30.2
Boon Lay (East),2015,3,29,12.8,6.6,9.6,11.2,27.1,29,24.5,5.6,28.4
Boon Lay (East),2015,3,30,0,0,0,0,28.8,33.4,25.8,7.6,30.2
Boon Lay (East),2015,3,31,7.4,7.2,7.2,7.2,28.2,32.8,25.8,5.5,29.2
Boon Lay (East),2015,4,1,11.8,6.2,6.4,11.6,27.4,33.6,25.5,5.4,25.6
Boon Lay (East),2015,4,2,28.8,26,27.8,28.8,27.3,33.5,23.7,6.8,80.3
Boon Lay (East),2015,4,3,0.2,0.2,0.2,0.2,27.7,30.5,25.6,5.1,33.5
Boon Lay (East),2015,4,4,0,0,0,0,29,33.1,25.8,5.7,24.5
Boon Lay (East),2015,4,5,0,0,0,0,28.5,31.3,27.1,4.8,23.4
Boon Lay (East),2015,4,6,5.8,3,5,5.2,28.8,32.4,25.6,6.6,24.1
Boon Lay (East),2015,4,7,0.2,0.2,0.2,0.2,29.4,34.4,27,7,28.1
Boon Lay (East),2015,4,8,9.8,9.8,9.8,9.8,29.5,35.2,25.8,7.5,43.2
Boon Lay (East),2015,4,9,0,0,0,0,29.5,33.5,27.1,9.3,33.5
Boon Lay (East),2015,4,10,0,0,0,0,30,33.6,27.4,8.8,29.2
Boon Lay (East),2015,4,11,3.6,3.6,3.6,3.6,28,31.8,26.1,5.5,27
Boon Lay (East),2015,4,12,10,10,10,10,28.3,34,24.6,5.4,36.7
Boon Lay (East),2015,4,13,0,0,0,0,29.5,34.2,26.6,7.3,27
Boon Lay (East),2015,4,14,0,0,0,0,29.8,34.3,26.4,8.1,27.4
Boon Lay (East),2015,4,15,0,0,0,0,29.7,33.9,26.5,7.6,26.6
Boon Lay (East),2015,4,16,0,0,0,0,30,34.2,27.4,10,29.9
Boon Lay (East),2015,4,17,0,0,0,0,29.5,32.8,27.5,7.2,30.2
Boon Lay (East),2015,4,18,2.8,1.8,2.8,2.8,29.3,33.9,26.2,5.2,27.7
Boon Lay (East),2015,4,19,12.6,10.4,12,12.4,28.3,33.5,23.8,6.6,29.5
Boon Lay (East),2015,4,20,0,0,0,0,29.3,33.8,26.4,5.1,23.4
Boon Lay (East),2015,4,21,1.8,1,1,1,28.8,33.5,25.6,6,36.7
Boon Lay (East),2015,4,22,7.6,1.8,2.8,4.6,28.2,34.3,24.9,6.9,36.4
Boon Lay (East),2015,4,23,10.2,8,10,10.2,27.9,33.5,24.8,5.4,36.4
Boon Lay (East),2015,4,24,11,9,10.6,11,27.6,34,24.2,5.6,41
Boon Lay (East),2015,4,25,15,13.2,14.4,15,27.5,32.5,23.1,5.7,39.6
Boon Lay (East),2015,4,26,0.2,0.2,0.2,0.2,28,32.9,26.1,5,27.4
Boon Lay (East),2015,4,27,2.4,2.4,2.4,2.4,28,32.4,25.8,4.8,27
Boon Lay (East),2015,4,28,66.8,26.6,41.4,62.6,27.5,34.6,22.8,6,50.8
Boon Lay (East),2015,4,29,0,0,0,0,28.7,33.9,25.3,4.5,18
Boon Lay (East),2015,4,30,2,1.2,1.6,1.8,28.1,32.4,25.3,6.1,33.5
Boon Lay (East),2015,5,1,0,0,0,0,28.6,32.8,26.1,5.2,18.7
Boon Lay (East),2015,5,2,4.4,4,4,4.4,28.1,31.2,25.6,6.2,24.1
Boon Lay (East),2015,5,3,70,32.6,47.6,63.2,27.1,29.6,24.8,6.8,41.8
Boon Lay (East),2015,5,4,0,0,0,0,28.6,31.7,26.7,5.2,25.2
Boon Lay (East),2015,5,5,0,0,0,0,29.5,33.4,25.7,5.6,24.1
Boon Lay (East),2015,5,6,1.4,1.4,1.4,1.4,29.5,32.9,25.8,5.9,25.6
Boon Lay (East),2015,5,7,5.6,2.4,2.6,2.6,29.1,31.7,27.1,5,27
Boon Lay (East),2015,5,8,0.2,0.2,0.2,0.2,28.7,31.8,26.7,7.5,33.5
Boon Lay (East),2015,5,9,0,0,0,0,29.4,32.2,27.1,9.2,27
Boon Lay (East),2015,5,10,0,0,0,0,29.9,33.2,28.2,5.3,38.5
Boon Lay (East),2015,5,11,0,0,0,0,30.8,34.5,28.2,5.6,25.2
Boon Lay (East),2015,5,12,0,0,0,0,30.1,32.5,28.4,6.2,36
Boon Lay (East),2015,5,13,0,0,0,0,29.8,33.2,27.2,5.8,26.3
Boon Lay (East),2015,5,14,43.2,31.6,36.6,43,28.9,33.1,23.7,5.8,31.3
Boon Lay (East),2015,5,15,23.8,15.8,22,23.2,27.3,30.5,24.7,4.3,33.5
Boon Lay (East),2015,5,16,0,0,0,0,28.6,32.4,26.9,5.4,27.7
Boon Lay (East),2015,5,17,0,0,0,0,29.8,33.3,27.1,5.9,25.2
Boon Lay (East),2015,5,18,58.8,28.6,47.8,56.6,28.6,31.8,24.8,3.9,28.4
Boon Lay (East),2015,5,19,33.4,27.8,33,33.4,29.3,33.3,23.5,6.3,44.6
Boon Lay (East),2015,5,20,0,0,0,0,29.3,32,27.7,6.7,31
Boon Lay (East),2015,5,21,0,0,0,0,30,33.7,27.1,5.8,27.7
Boon Lay (East),2015,5,22,12.4,12.2,12.4,12.4,29.2,31.2,25.8,6.1,29.2
Boon Lay (East),2015,5,23,5.6,1.4,2.4,4,27.1,29.1,25.2,5.9,25.2
Boon Lay (East),2015,5,24,0,0,0,0,29.1,32.4,26.7,5.9,24.8
Boon Lay (East),2015,5,25,0.2,0.2,0.2,0.2,29.3,33,27,5.8,26.3
Boon Lay (East),2015,5,26,0.2,0.2,0.2,0.2,29.4,32.9,27,6.6,35.3
Boon Lay (East),2015,5,27,0,0,0,0,29,32,25.9,6.3,28.4
Boon Lay (East),2015,5,28,0,0,0,0,29.5,32.7,26.4,6.9,26.3
Boon Lay (East),2015,5,29,0,0,0,0,30.6,33.2,28.7,6.4,34.6
Boon Lay (East),2015,5,30,0,0,0,0,30.4,33.3,28.5,6.2,31.3
Boon Lay (East),2015,5,31,0,0,0,0,30,33.2,27.5,6.1,25.9
Boon Lay (East),2015,6,1,0,0,0,0,29.9,33.8,26.9,5.9,27
Boon Lay (East),2015,6,2,25,22.4,25,25,29.4,34.7,24,7.5,32
Boon Lay (East),2015,6,3,0,0,0,0,29,32.5,25.6,7.2,23.8
Boon Lay (East),2015,6,4,0,0,0,0,29.5,33,27.5,6.2,35.3
Boon Lay (East),2015,6,5,0.2,0.2,0.2,0.2,29.5,33,26.6,5.5,25.9
Boon Lay (East),2015,6,6,0,0,0,0,28.4,32,26.6,4.5,27.4
Boon Lay (East),2015,6,7,18.2,5.4,7.4,11.6,28,31.1,24.6,6.1,32
Boon Lay (East),2015,6,8,63,45,62.2,62.8,28.3,30.9,23.7,6.4,71.3
Boon Lay (East),2015,6,9,1,0.8,1,1,28.1,31.1,25.9,7.7,30.2
Boon Lay (East),2015,6,10,0,0,0,0,29.4,32.5,27.3,7.4,24.8
Boon Lay (East),2015,6,11,0,0,0,0,29.6,32.9,28.1,5.7,28.8
Boon Lay (East),2015,6,12,20.8,13.8,14.4,14.6,27.4,30.2,24.8,4.3,38.2
Boon Lay (East),2015,6,13,0,0,0,0,28.3,31.1,25.9,6.5,23
Boon Lay (East),2015,6,14,4.6,2.4,3.4,3.8,26.8,27.8,24.5,9.5,45.4
Boon Lay (East),2015,6,15,0,0,0,0,28.2,30.1,25.8,7.4,27.7
Boon Lay (East),2015,6,16,28.4,16,25.8,27.4,27.3,29.4,22.9,5.9,48.2
Boon Lay (East),2015,6,17,0,0,0,0,28.4,30.4,27.2,4,24.5
Boon Lay (East),2015,6,18,0,0,0,0,29.5,32.6,27,5.9,23.4
Boon Lay (East),2015,6,19,0,0,0,0,29.6,31.6,28,9.2,35.3
Boon Lay (East),2015,6,20,0,0,0,0,29.8,31.6,28.1,9.6,32
Boon Lay (East),2015,6,21,0,0,0,0,30,32.4,28.5,8.6,31.7
Boon Lay (East),2015,6,22,0,0,0,0,30.2,32.8,28.4,8.1,31.3
Boon Lay (East),2015,6,23,0,0,0,0,30.1,32.5,28.6,8.3,31.7
Boon Lay (East),2015,6,24,0,0,0,0,29.9,32,28.4,8.8,28.8
Boon Lay (East),2015,6,25,0,0,0,0,30,32.4,28.3,7.6,28.8
Boon Lay (East),2015,6,26,0,0,0,0,29.9,32.8,28.1,7.3,27
Boon Lay (East),2015,6,27,0,0,0,0,29.9,32.1,28.1,9.1,32.4
Boon Lay (East),2015,6,28,0,0,0,0,30.1,32.3,28.2,8.7,34.9
Boon Lay (East),2015,6,29,0,0,0,0,30.2,33,28.2,7,27.4
Boon Lay (East),2015,6,30,0,0,0,0,30.3,33.8,28.1,6,25.6
Boon Lay (East),2015,7,1,9,8.8,9,9,28.6,30.2,22.6,5.2,38.2
Boon Lay (East),2015,7,2,0,0,0,0,29.3,31.9,27.7,7,32
Boon Lay (East),2015,7,3,0,0,0,0,29.4,31.6,27.9,9.4,31
Boon Lay (East),2015,7,4,18.2,10,12,18,27.7,29.2,23,8.5,58.3
Boon Lay (East),2015,7,5,0,0,0,0,29.4,32.1,27.4,8.4,32.4
Boon Lay (East),2015,7,6,0,0,0,0,29.6,31.8,27.9,8.2,32.8
Boon Lay (East),2015,7,7,0,0,0,0,29.5,31.5,28.3,8.4,32.4
Boon Lay (East),2015,7,8,1.2,1.2,1.2,1.2,29.1,32,25.9,6.8,34.9
Boon Lay (East),2015,7,9,0.2,0.2,0.2,0.2,29.9,33,27.3,7.4,32.8
Boon Lay (East),2015,7,10,3.4,3.4,3.4,3.4,29.3,30.9,25.3,8.1,35.3
Boon Lay (East),2015,7,11,0,0,0,0,29.7,32.4,28.2,8.3,27.4
Boon Lay (East),2015,7,12,0,0,0,0,29.8,32.4,28,6.8,29.2
Boon Lay (East),2015,7,13,0,0,0,0,29.5,31,28.3,10.5,37.4
Boon Lay (East),2015,7,14,3.4,3.4,3.4,3.4,28.8,31.2,25.9,11.8,43.6
Boon Lay (East),2015,7,15,0,0,0,0,29.5,32,28.3,8.9,24.1
Boon Lay (East),2015,7,16,0.6,0.4,0.4,0.6,29.6,32.5,27.4,6,30.6
Boon Lay (East),2015,7,17,4.6,4.2,4.4,4.6,29.4,33.5,26.5,5.7,31
Boon Lay (East),2015,7,18,0,0,0,0,29.9,32.9,28.3,7.6,32.4
Boon Lay (East),2015,7,19,0,0,0,0,29.8,32.1,28.5,9.3,30.2
Boon Lay (East),2015,7,20,0,0,0,0,29.9,33.4,28,7.1,31
Boon Lay (East),2015,7,21,0,0,0,0,29.9,32.6,27.8,7.5,33.1
Boon Lay (East),2015,7,22,0,0,0,0,30.5,33.4,28.1,7.3,31.3
Boon Lay (East),2015,7,23,0.8,0.8,0.8,0.8,29.6,32.6,27.9,5.8,34.9
Boon Lay (East),2015,7,24,0,0,0,0,29.3,32.5,27.1,6.1,36
Boon Lay (East),2015,7,25,0,0,0,0,29.8,32.5,26.4,6.9,29.2
Boon Lay (East),2015,7,26,0,0,0,0,29.2,32.1,27.3,5.8,38.5
Boon Lay (East),2015,7,27,0,0,0,0,29.3,32.2,26.9,6.6,37.8
Boon Lay (East),2015,7,28,0,0,0,0,29.1,32.2,27.8,5.2,23.8
Boon Lay (East),2015,7,29,0,0,0,0,29.6,32.8,27.5,7.2,40.7
Boon Lay (East),2015,7,30,0,0,0,0,29.5,32.2,27.9,5.6,34.2
Boon Lay (East),2015,7,31,6.6,3,3.4,4,27.7,32.5,24.2,5.8,40.7
Boon Lay (East),2015,8,1,0.2,0.2,0.2,0.2,26.9,29.8,24.6,7.8,32.4
Boon Lay (East),2015,8,2,0,0,0,0,28.9,32.1,26.2,7.6,29.5
Boon Lay (East),2015,8,3,25.2,11.6,21,23.6,26.7,29,22.5,7.9,41.4
Boon Lay (East),2015,8,4,33,18,23.4,28.4,27.2,30.2,23.7,5.6,35.3
Boon Lay (East),2015,8,5,0,0,0,0,28.9,31.7,26.9,6.3,23.8
Boon Lay (East),2015,8,6,23.6,19,19.6,20.4,27.2,30.6,22,4.8,50.8
Boon Lay (East),2015,8,7,22.4,18.2,20,20.2,27.1,30.6,25.1,5,24.8
Boon Lay (East),2015,8,8,6.2,4.4,4.4,6.2,28,30.2,25.6,6,25.9
Boon Lay (East),2015,8,9,7.8,6.4,7.4,7.4,27.6,31.2,22.5,4.7,52.6
Boon Lay (East),2015,8,10,0,0,0,0,29,32.4,26.8,6.2,31.3
Boon Lay (East),2015,8,11,26,14.2,14.2,14.2,28.3,31.4,25.7,5.9,30.6
Boon Lay (East),2015,8,12,0.8,0.6,0.6,0.6,26.8,28.3,24.8,4.5,20.9
Boon Lay (East),2015,8,13,0,0,0,0,28.9,32.9,26.1,5.2,27.7
Boon Lay (East),2015,8,14,0,0,0,0,29.4,32.2,27.2,5.8,25.9
Boon Lay (East),2015,8,15,0,0,0,0,29.5,33.6,27.5,5.6,38.2
Boon Lay (East),2015,8,16,2.2,2.2,2.2,2.2,29.1,32.7,26.5,7.3,37.1
Boon Lay (East),2015,8,17,0,0,0,0,28.8,30.5,27.3,7.9,43.6
Boon Lay (East),2015,8,18,0,0,0,0,29.4,32.2,27.2,7.4,28.4
Boon Lay (East),2015,8,19,0,0,0,0,29.4,32.1,27.2,6.8,30.2
Boon Lay (East),2015,8,20,0,0,0,0,29.4,32.1,27.8,7,25.6
Boon Lay (East),2015,8,21,6,3.6,5.8,5.8,28.8,31.5,25.1,6.3,33.1
Boon Lay (East),2015,8,22,12.2,8.2,9,12,28.8,31.1,26.2,6.1,28.1
Boon Lay (East),2015,8,23,0,0,0,0,29.2,31.7,27.5,7.6,29.5
Boon Lay (East),2015,8,24,0,0,0,0,29,31.1,27.8,8.6,32.8
Boon Lay (East),2015,8,25,5,3.4,4.8,4.8,28.2,31.3,24.5,4.3,37.1
Boon Lay (East),2015,8,26,0,0,0,0,28.8,31.6,27.1,4.8,25.9
Boon Lay (East),2015,8,27,0,0,0,0,29.2,33.1,26,5.2,26.3
Boon Lay (East),2015,8,28,0,0,0,0,29.5,33.5,27.4,5.2,27.7
Boon Lay (East),2015,8,29,0,0,0,0,29.9,32.9,28.1,7.4,31.3
Boon Lay (East),2015,8,30,0,0,0,0,29.5,31.7,27.9,9.6,36.7
Boon Lay (East),2015,8,31,0,0,0,0,29.5,32.9,27.8,7.8,32.8
Boon Lay (East),2015,9,1,0,0,0,0,29.6,33.2,27.6,9.4,29.9
Boon Lay (East),2015,9,2,0,0,0,0,29.8,32.4,27.7,7.4,34.6
Boon Lay (East),2015,9,3,10.8,10.6,10.6,10.6,29.2,31.9,25.4,7.5,40.3
Boon Lay (East),2015,9,4,0,0,0,0,29,32.3,27.2,5.5,33.5
Boon Lay (East),2015,9,5,0,0,0,0,29.3,33,25.8,6.3,27
Boon Lay (East),2015,9,6,0,0,0,0,29.6,32.6,27.4,6.6,24.8
Boon Lay (East),2015,9,7,0,0,0,0,29.2,32.3,27.6,7.4,26.3
Boon Lay (East),2015,9,8,0,0,0,0,29.2,31.8,27.5,7.5,28.1
Boon Lay (East),2015,9,9,58.6,42.2,56.2,58.6,27,30.4,23.5,5.5,45.4
Boon Lay (East),2015,9,10,0,0,0,0,27.7,30.2,25.2,5.7,23.4
Boon Lay (East),2015,9,11,0,0,0,0,29,32.1,26.7,6.6,32
Boon Lay (East),2015,9,12,0,0,0,0,28.8,31.3,27.2,7.7,31
Boon Lay (East),2015,9,13,0,0,0,0,29.2,31.5,27.6,7.3,25.9
Boon Lay (East),2015,9,14,3,3,3,3,28.7,31,27.1,7.2,31.3
Boon Lay (East),2015,9,15,16.2,7.8,12.8,15.6,27,29.5,24.7,4.2,23.8
Boon Lay (East),2015,9,16,12.8,12.6,12.8,12.8,27.4,30.4,25,3.5,33.8
Boon Lay (East),2015,9,17,0,0,0,0,28.9,31.5,27.1,5.7,27.4
Boon Lay (East),2015,9,18,0,0,0,0,29.5,32.7,27.7,6,24.1
Boon Lay (East),2015,9,19,0,0,0,0,29.6,33.1,27.5,6.5,24.5
Boon Lay (East),2015,9,20,9.4,4.4,6,7.6,28.8,31.4,25.7,4.3,25.6
Boon Lay (East),2015,9,21,0,0,0,0,28.9,32.3,26.7,6.1,32.4
Boon Lay (East),2015,9,22,8.6,6.8,6.8,6.8,28.8,31.1,25,6.4,36.7
Boon Lay (East),2015,9,23,0,0,0,0,28.8,31.2,26.9,7.3,28.4
Boon Lay (East),2015,9,24,0,0,0,0,28.6,31.4,26.7,6.3,22
Boon Lay (East),2015,9,25,0,0,0,0,29,31.2,26.9,7,24.5
Boon Lay (East),2015,9,26,0,0,0,0,29.4,32.1,27.3,6.5,27.4
Boon Lay (East),2015,9,27,0.2,0.2,0.2,0.2,29.4,32.7,27.6,6.2,23.8
Boon Lay (East),2015,9,28,30.4,14.8,21.2,27.4,27.8,31.4,23.7,5.7,51.5
Boon Lay (East),2015,9,29,0,0,0,0,28.5,31.7,25.8,4.9,27.4
Boon Lay (East),2015,9,30,4.2,4.2,4.2,4.2,28.6,31.9,25.9,4.7,24.8
Boon Lay (East),2015,10,1,0,0,0,0,29,32.7,26.2,4.9,29.5
Boon Lay (East),2015,10,2,7.2,2.2,3.2,6.4,28,31,24.2,6.1,28.8
Boon Lay (East),2015,10,3,0,0,0,0,28.6,31.1,26.3,6.6,24.5
Boon Lay (East),2015,10,4,0,0,0,0,29.2,31.7,27.1,7.5,29.9
Boon Lay (East),2015,10,5,8.4,8.2,8.4,8.4,28.5,31,25.1,3.3,26.3
Boon Lay (East),2015,10,6,12.6,11.6,12,12.6,27.9,32.3,25,3.9,59
Boon Lay (East),2015,10,7,2,1,1,1,28.2,32.9,25.7,4.6,32.4
Boon Lay (East),2015,10,8,0,0,0,0,28.3,32.9,25.9,5.3,35.6
Boon Lay (East),2015,10,9,0,0,0,0,29.2,33.7,25.7,6.3,28.1
Boon Lay (East),2015,10,10,0,0,0,0,29.5,32.7,26.7,5.7,24.8
Boon Lay (East),2015,10,11,0,0,0,0,29.8,32.7,27.3,6.6,23.8
Boon Lay (East),2015,10,12,0,0,0,0,29.7,33.1,27.6,6,29.2
Boon Lay (East),2015,10,13,0,0,0,0,29.5,33.9,27.5,5.7,26.3
Boon Lay (East),2015,10,14,0,0,0,0,29.6,33.7,27.3,5.6,27
Boon Lay (East),2015,10,15,0,0,0,0,30.1,33.1,27.2,6.5,25.9
Boon Lay (East),2015,10,16,0,0,0,0,29.7,32.5,27.8,6.3,24.1
Boon Lay (East),2015,10,17,0,0,0,0,29.7,32.7,27.7,5.6,50.8
Boon Lay (East),2015,10,18,0,0,0,0,29.7,32.5,28,5.3,21.6
Boon Lay (East),2015,10,19,0,0,0,0,29.8,32.4,28,7.5,29.5
Boon Lay (East),2015,10,20,0,0,0,0,29.7,32.5,27.8,6.9,27.4
Boon Lay (East),2015,10,21,0,0,0,0,29.8,32.7,27.5,6.7,27.7
Boon Lay (East),2015,10,22,0,0,0,0,29.8,33.1,27.6,5.9,23.8
Boon Lay (East),2015,10,23,0,0,0,0,30,32.9,28.1,6.7,25.9
Boon Lay (East),2015,10,24,0.6,0.4,0.4,0.6,29.5,32.8,27.9,4.6,29.9
Boon Lay (East),2015,10,25,11.4,8.4,8.6,8.6,28.6,30.9,26.3,4.8,20.2
Boon Lay (East),2015,10,26,0.2,0.2,0.2,0.2,29.4,33.4,27.2,6,24.8
Boon Lay (East),2015,10,27,15.6,14.8,15,15,28.7,32.1,25.1,5.2,29.5
Boon Lay (East),2015,10,28,9.4,4.4,5.6,8,27,31,22.7,5.6,34.6
Boon Lay (East),2015,10,29,0,0,0,0,28.8,33.2,25.3,6.1,23.4
Boon Lay (East),2015,10,30,5.8,2.8,2.8,4.4,27.3,31,24.8,5.4,23
Boon Lay (East),2015,10,31,8.4,4.6,7.8,8.2,27.3,31.5,24.8,5.8,25.9
Boon Lay (East),2015,11,1,1.2,0.8,0.8,0.8,27.2,32.1,25.3,6,21.6
Boon Lay (East),2015,11,2,0.4,0.2,0.4,0.4,27.4,32.8,25.7,5.7,33.8
Boon Lay (East),2015,11,3,0,0,0,0,28.5,32.9,25.7,6.8,24.1
Boon Lay (East),2015,11,4,0,0,0,0,28.3,31.9,25.9,6.5,23
Boon Lay (East),2015,11,5,0,0,0,0,29.1,32.5,26.3,6.8,25.6
Boon Lay (East),2015,11,6,3.4,3.2,3.4,3.4,29.1,32.3,25.3,7.5,25.2
Boon Lay (East),2015,11,7,45.2,19.8,30.6,33.8,27.3,31.8,23.5,6.2,29.5
Boon Lay (East),2015,11,8,0.6,0.6,0.6,0.6,27.2,29.9,25.4,4.2,26.6
Boon Lay (East),2015,11,9,4.2,4,4,4,27.7,30.8,25.3,4.4,24.5
Boon Lay (East),2015,11,10,10.4,10.2,10.4,10.4,28.1,33.1,26.2,5.2,20.2
Boon Lay (East),2015,11,11,9.4,4.4,7.8,9,26.8,32.1,25.1,5.4,23
Boon Lay (East),2015,11,12,0.2,0.2,0.2,0.2,28,31.9,25.5,6.1,26.6
Boon Lay (East),2015,11,13,1,0.6,0.6,0.6,28,31.8,26.1,4.3,22.3
Boon Lay (East),2015,11,14,0,0,0,0,29.1,33.4,26.1,4.9,23.8
Boon Lay (East),2015,11,15,0.4,0.2,0.2,0.4,27.9,30.3,26,5.2,31.3
Boon Lay (East),2015,11,16,22.2,13.4,17.2,20.4,26,28.7,24.5,6.6,27.4
Boon Lay (East),2015,11,17,45.8,35.8,40.6,45.4,27.2,30.7,23.1,6.2,32.8
Boon Lay (East),2015,11,18,0,0,0,0,29,34.3,26.4,5.5,23.4
Boon Lay (East),2015,11,19,0.8,0.8,0.8,0.8,28.4,32.5,25,4.4,51.1
Boon Lay (East),2015,11,20,29.4,16.6,26,27.8,27.1,33.4,24.2,4.7,55.8
Boon Lay (East),2015,11,21,11.8,10,11.4,11.8,27.1,31.2,25,5.7,32
Boon Lay (East),2015,11,22,0,0,0,0,28,31.1,25.5,5.9,25.2
Boon Lay (East),2015,11,23,0,0,0,0,29.3,33.8,26.4,5.9,27
Boon Lay (East),2015,11,24,40.4,18.6,30.4,37,26.9,29.6,24.2,5.2,64.4
Boon Lay (East),2015,11,25,2.4,1.6,1.8,2,27.2,31.9,25.4,6.6,32.8
