Station,Year,Month,Day,Daily Rainfall Total (mm),Daily Rainfall Total,Highest 30 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2013,5,4,0,,,,28.9,32.4,25.9,6.3,31
Ang Mo Kio,2013,5,5,62.4,,,,27.1,29.8,23.9,3.7,28.8
Ang Mo Kio,2013,5,6,2,,,,27.5,32.7,25.4,3.5,27.7
Ang Mo Kio,2013,5,7,80.8,,,,26.9,32.6,23.3,3.8,33.1
Ang Mo Kio,2013,5,8,2,,,,27.3,32.2,24.9,4.1,31.7
Ang Mo Kio,2013,5,9,13.2,,,,27.7,33.6,24.4,4.7,45.7
Ang Mo Kio,2013,5,10,9.4,,,,27.9,33.1,24.8,4.7,32.8
Ang Mo Kio,2013,5,11,0,,,,28.1,31.8,26.3,5.1,24.8
Ang Mo Kio,2013,5,12,0,,,,30.1,35.5,27.7,6.5,28.4
Ang Mo Kio,2013,5,13,0,,,,30.5,34.5,28.4,7.2,25.9
Ang Mo Kio,2013,5,14,29.2,,,,28.7,32.5,23.6,4.5,34.9
Ang Mo Kio,2013,5,15,21.8,,,,29.1,33.7,26.3,4.8,24.8
Ang Mo Kio,2013,5,16,1.4,,,,27.2,31.6,22.8,5.9,37.4
Ang Mo Kio,2013,5,17,0,,,,29.9,34.8,26.4,3.9,20.5
Ang Mo Kio,2013,5,18,0.6,,,,28.2,31,26.6,4.7,26.3
Ang Mo Kio,2013,5,19,0,,,,29.6,33.8,25.6,4.4,22.7
Ang Mo Kio,2013,5,20,0,,,,28.9,32.7,26.6,4.3,20.5
Ang Mo Kio,2013,5,21,20.6,,,,27.8,33.7,24.6,3.9,38.9
Ang Mo Kio,2013,5,22,2.8,,,,27.6,31.5,25.4,3.9,23
Ang Mo Kio,2013,5,23,0.2,,,,28.6,32.5,25.9,3.9,19.4
Ang Mo Kio,2013,5,24,29.2,,,,26.7,29.4,22.7,3.4,32
Ang Mo Kio,2013,5,25,0,,,,28.9,34.9,25.9,4.9,24.5
Ang Mo Kio,2013,5,26,1.2,,,,27.2,32.3,24.5,3.8,24.1
Ang Mo Kio,2013,5,27,0.2,,,,28.6,33.8,24.9,4.7,19.1
Ang Mo Kio,2013,5,28,0,,,,28.7,33.1,25.9,4.5,25.9
Ang Mo Kio,2013,5,29,0.8,,,,27,28.5,26.2,4.2,16.9
Ang Mo Kio,2013,5,30,0.4,,,,27.1,32.8,24.1,5.7,34.9
Ang Mo Kio,2013,5,31,52,,,,27.4,33.2,24.5,4.1,64.8
Ang Mo Kio,2013,6,1,1.6,,,,27.8,34.3,23,3.6,42.1
Ang Mo Kio,2013,6,2,0.6,,,,29.1,35.5,25.6,4.3,24.1
Ang Mo Kio,2013,6,3,4.8,,,,28.4,33.5,25.4,4.3,27.4
Ang Mo Kio,2013,6,4,0,,,,27.9,32.8,25.4,4.5,22.7
Ang Mo Kio,2013,6,5,35.6,,,,27.1,34.7,23.2,4.1,35.6
Ang Mo Kio,2013,6,6,53.6,,,,27.5,34.4,24.4,4.8,23.8
Ang Mo Kio,2013,6,7,27.8,,,,27.8,34.5,23.5,4.3,48.2
Ang Mo Kio,2013,6,8,1.4,,,,28.1,33.5,24.8,4.2,27
Ang Mo Kio,2013,6,9,6.2,,,,27.8,30.3,24.2,5.8,32.8
Ang Mo Kio,2013,6,10,2.6,,,,29,32.5,25.6,6.6,31.3
Ang Mo Kio,2013,6,11,0,,,,29.5,32.5,24.8,7.3,33.8
Ang Mo Kio,2013,6,12,0,,,,30,32.8,28,7.7,39.2
Ang Mo Kio,2013,6,13,0,,,,30.4,34.1,27.4,6,38.2
Ang Mo Kio,2013,6,14,0,,,,30.8,33.5,28.4,5.9,28.4
Ang Mo Kio,2013,6,15,0,,,,30.7,33.9,27.7,5,28.1
Ang Mo Kio,2013,6,16,1,,,,30.8,34.1,27,6.1,27
Ang Mo Kio,2013,6,17,0,,,,29.4,32.8,26.8,5.6,28.8
Ang Mo Kio,2013,6,18,0,,,,30.6,34.2,27.1,6.5,32.8
Ang Mo Kio,2013,6,19,0,,,,30.8,34.3,28.2,7.4,43.9
Ang Mo Kio,2013,6,20,0,,,,30.2,33.9,27.4,6.3,31
Ang Mo Kio,2013,6,21,0,,,,30.2,33.7,27.6,6.6,32
Ang Mo Kio,2013,6,22,0,,,,30.7,34.6,28.1,5.6,26.3
Ang Mo Kio,2013,6,23,0,,,,31,34.7,28,4.4,22.7
Ang Mo Kio,2013,6,24,0,,,,30.5,34.5,28.4,7.4,23.4
Ang Mo Kio,2013,6,25,0,,,,29.3,34.1,26.4,5.9,38.9
Ang Mo Kio,2013,6,26,1.2,,,,27.7,29.8,25,4,27.7
Ang Mo Kio,2013,6,27,0,,,,29.3,33.4,26.1,5.5,24.5
Ang Mo Kio,2013,6,28,5.4,,,,29.1,32.5,25.2,4.3,25.6
Ang Mo Kio,2013,6,29,0,,,,29.4,33,26.8,4.2,22
Ang Mo Kio,2013,6,30,0,,,,27.5,29.5,25,4.1,34.2
Ang Mo Kio,2013,7,1,0,,,,28.6,31.9,26.1,5.7,34.2
Ang Mo Kio,2013,7,2,0.4,,,,27.9,30.5,26.5,5.3,31.7
Ang Mo Kio,2013,7,3,0,,,,28.6,32.4,25.2,5.6,24.1
Ang Mo Kio,2013,7,4,1.4,,,,27.1,30.1,24.5,4.5,29.9
Ang Mo Kio,2013,7,5,0,,,,27.1,30.4,24.5,5.6,22.3
Ang Mo Kio,2013,7,6,0,,,,29,32,26.6,6.1,29.5
Ang Mo Kio,2013,7,7,0,,,,29.6,32.3,27.5,6.5,36.4
Ang Mo Kio,2013,7,8,11,,,,28.9,32.2,26.3,6.5,27.4
Ang Mo Kio,2013,7,9,31,,,,26.1,28.2,23.2,5.7,38.5
Ang Mo Kio,2013,7,10,0,,,,28.5,32.6,25.2,6.4,27.4
Ang Mo Kio,2013,7,11,25,,,,27.2,30.4,23.2,4,28.4
Ang Mo Kio,2013,7,12,0.4,,,,27.4,31.5,24.9,4.7,35.6
Ang Mo Kio,2013,7,13,1,,,,27.5,29.9,25,4.9,26.3
Ang Mo Kio,2013,7,14,2,,,,27.4,29.1,24.6,4.5,31.7
Ang Mo Kio,2013,7,15,0,,,,27.3,31.6,24.6,6.4,28.1
Ang Mo Kio,2013,7,16,2.8,,,,27.6,32.5,25.5,3.8,28.4
Ang Mo Kio,2013,7,17,15.8,,,,26.6,30.7,24.2,4.1,33.5
Ang Mo Kio,2013,7,18,2.6,,,,26.4,27.9,23.8,5.3,35.3
Ang Mo Kio,2013,7,19,0,,,,28.3,31.4,25.6,5,23.8
Ang Mo Kio,2013,7,20,0,,,,29.1,33.4,25.7,5.3,27
Ang Mo Kio,2013,7,21,0,,,,29.5,33.5,26.8,5.9,30.2
Ang Mo Kio,2013,7,22,0,,,,29.5,33.1,26.8,7,32.4
Ang Mo Kio,2013,7,23,0,,,,29.6,32.5,27.7,7.8,28.1
Ang Mo Kio,2013,7,24,1.4,,,,29.4,33.8,26.7,7,29.2
Ang Mo Kio,2013,7,25,0,,,,27.8,31.6,24.8,5,28.4
Ang Mo Kio,2013,7,26,2.6,,,,26.8,31.4,24.3,4.7,26.3
Ang Mo Kio,2013,7,27,2.2,,,,25.5,26.4,24.4,4.6,31
Ang Mo Kio,2013,7,28,0,,,,28.5,33.5,24.4,4.7,22.7
Ang Mo Kio,2013,7,29,31,,,,27.6,29.9,22.7,4.9,33.8
Ang Mo Kio,2013,7,30,0,,,,28.1,31.5,25.7,5.1,26.3
Ang Mo Kio,2013,7,31,12.8,,,,28.4,32,25.3,6.5,26.3
Ang Mo Kio,2013,8,1,13,,,,27.3,30.6,22.5,6,41.4
Ang Mo Kio,2013,8,2,0,,,,27.1,29.6,24.9,6.1,29.5
Ang Mo Kio,2013,8,3,0,,,,29.3,32.9,26.8,7.1,26.3
Ang Mo Kio,2013,8,4,12.6,,,,28.4,31.3,22.9,6.4,51.5
Ang Mo Kio,2013,8,5,32.8,,,,26.9,28.8,23,7.4,31.7
Ang Mo Kio,2013,8,6,0.6,,,,28.6,31.4,25.4,5.1,25.9
Ang Mo Kio,2013,8,7,15.2,,,,28.5,31.6,25.6,6.5,31.7
Ang Mo Kio,2013,8,8,0,,,,27,28.3,23.2,6.6,41.4
Ang Mo Kio,2013,8,9,1.2,,,,28,31.8,25.6,6,20.5
Ang Mo Kio,2013,8,10,10,,,,27.2,31.2,23.2,6.6,54
Ang Mo Kio,2013,8,11,7.6,,,,26.9,31.6,22.4,5.2,41.4
Ang Mo Kio,2013,8,12,3.4,,,,27.4,32,22.7,5.8,36
Ang Mo Kio,2013,8,13,1.6,,,,26.5,28.6,22.8,5.8,42.1
Ang Mo Kio,2013,8,14,3.6,,,,27.5,29.9,26,5.2,29.2
Ang Mo Kio,2013,8,15,0,,,,28.6,31.8,26.6,6.9,27.4
Ang Mo Kio,2013,8,16,0,,,,28.5,31.6,25.9,5.7,25.6
Ang Mo Kio,2013,8,17,11.2,,,,27.7,33,22.7,5.1,52.6
Ang Mo Kio,2013,8,18,0,,,,28.2,31.9,26.4,5.5,24.8
Ang Mo Kio,2013,8,19,0,,,,28.3,32.4,25,5.4,32
Ang Mo Kio,2013,8,20,0,,,,27.3,30.7,25.3,4.2,22.7
Ang Mo Kio,2013,8,21,0,,,,28.5,31.4,26.5,6.9,31.7
Ang Mo Kio,2013,8,22,0.8,,,,28.6,32.2,24.7,7.3,34.2
Ang Mo Kio,2013,8,23,0,,,,28.9,32.2,26.6,7.1,28.8
Ang Mo Kio,2013,8,24,0,,,,29.2,33,27,7.9,34.9
Ang Mo Kio,2013,8,25,0,,,,29.1,32.6,27.3,9.1,38.2
Ang Mo Kio,2013,8,26,8.4,,,,27.7,30.8,24.4,7.1,36
Ang Mo Kio,2013,8,27,0,,,,28.9,32.8,20,7.1,26.6
Ang Mo Kio,2013,8,28,24.6,,,,27.2,32.6,23.5,5.9,35.6
Ang Mo Kio,2013,8,29,4.2,,,,27,31.4,24.6,4.7,31
Ang Mo Kio,2013,8,30,13.8,,,,27.4,31.5,24.4,4.4,34.6
Ang Mo Kio,2013,8,31,0,,,,28.6,32.2,25.7,6,25.9
Ang Mo Kio,2013,9,1,0,,,,27.8,30.8,26.2,5.5,24.1
Ang Mo Kio,2013,9,2,94,,,,26.8,31.3,21.6,4.6,28.1
Ang Mo Kio,2013,9,3,4.2,,,,26.4,29.1,24.3,3.9,19.8
Ang Mo Kio,2013,9,4,6,,,,26.3,30,24,4.4,23.4
Ang Mo Kio,2013,9,5,84.2,,,,25.4,26.6,23.2,4.4,36.4
Ang Mo Kio,2013,9,6,53.8,,,,25.6,29.8,22.4,5.2,52.6
Ang Mo Kio,2013,9,7,18,,,,25.5,28.7,21.7,6,34.6
Ang Mo Kio,2013,9,8,1,,,,26.3,30.7,22,5,36.4
Ang Mo Kio,2013,9,9,6.8,,,,26.2,30.4,24.8,5.1,31
Ang Mo Kio,2013,9,10,8.6,,,,25.4,27.1,22.9,5.9,33.5
Ang Mo Kio,2013,9,11,0,,,,27.5,31.3,23.9,6.1,35.3
Ang Mo Kio,2013,9,12,0,,,,28.5,31.5,25.2,8.1,33.8
Ang Mo Kio,2013,9,13,0,,,,28.3,30.9,26.9,6.4,33.5
Ang Mo Kio,2013,9,14,0,,,,28.8,31.6,27.1,5.8,29.2
Ang Mo Kio,2013,9,15,13.8,,,,25.6,28.6,23.3,5.2,35.6
Ang Mo Kio,2013,9,16,0,,,,27.9,32.2,24.6,4.6,22.7
Ang Mo Kio,2013,9,17,0.4,,,,27.4,30.5,25.7,5,26.3
Ang Mo Kio,2013,9,18,0,,,,29,32.2,26.4,5.2,22
Ang Mo Kio,2013,9,19,0,,,,29.2,33.2,26.9,6.3,28.1
Ang Mo Kio,2013,9,20,0,,,,29.5,33.6,27.3,5.8,24.5
Ang Mo Kio,2013,9,21,0,,,,29.3,32.1,27.4,6.9,29.2
Ang Mo Kio,2013,9,22,0,,,,29.5,32.7,27.4,7.3,32
Ang Mo Kio,2013,9,23,0,,,,29.4,33.3,27,7.5,25.2
Ang Mo Kio,2013,9,24,0,,,,29.7,33.7,27.2,7.9,29.5
Ang Mo Kio,2013,9,25,29,,,,27.3,29.6,22.2,5.8,43.6
Ang Mo Kio,2013,9,26,35,,,,26.2,30,22.1,4.7,45
Ang Mo Kio,2013,9,27,0,,,,28.2,31.3,25.6,5.7,23
Ang Mo Kio,2013,9,28,26.2,,,,28.3,32.1,26.2,4.8,28.1
Ang Mo Kio,2013,9,29,4.2,,,,27.6,31.6,22.4,5.3,28.8
Ang Mo Kio,2013,9,30,0,,,,27.8,30.5,24.8,5.6,25.2
Ang Mo Kio,2013,10,1,0.2,,,,29.1,32.9,26.2,7.5,31.7
Ang Mo Kio,2013,10,2,4.8,,,,26.8,28.8,24,6.5,28.4
Ang Mo Kio,2013,10,3,0,,,,27.4,31.8,25.2,4.7,25.9
Ang Mo Kio,2013,10,4,12.8,,,,28.6,32.4,25.4,5.2,23.8
Ang Mo Kio,2013,10,5,2.4,,,,28.2,32.2,22.9,6.3,33.8
Ang Mo Kio,2013,10,6,0.8,,,,28.4,32.5,23.1,7.3,56.9
Ang Mo Kio,2013,10,7,1.4,,,,28.4,33.4,23.2,6.3,34.9
Ang Mo Kio,2013,10,8,51.8,,,,29.5,33.7,25,6.2,33.5
Ang Mo Kio,2013,10,9,0,,,,28.1,33,22.1,6.3,45
Ang Mo Kio,2013,10,10,1.6,,,,27.8,33.1,24.9,5,24.1
Ang Mo Kio,2013,10,11,0.4,,,,27.2,30.2,25.4,4.3,22.3
Ang Mo Kio,2013,10,12,0,,,,28,30.7,26.4,5,26.3
Ang Mo Kio,2013,10,13,20.4,,,,28.2,31.1,26.3,6.2,25.2
Ang Mo Kio,2013,10,14,17.4,,,,27.2,30.1,23.1,5.6,24.5
Ang Mo Kio,2013,10,15,7.4,,,,27.5,30.5,23.7,5.8,28.8
Ang Mo Kio,2013,10,16,0,,,,29.2,33.1,26,6.1,28.1
Ang Mo Kio,2013,10,17,0.8,,,,29.1,33,26.2,6.7,34.9
Ang Mo Kio,2013,10,18,9.4,,,,28.5,32.3,23.8,6.5,31.3
Ang Mo Kio,2013,10,19,0,,,,27.6,31.5,25.1,3.7,23
Ang Mo Kio,2013,10,20,12.6,,,,26.5,32,23.6,4.9,28.1
Ang Mo Kio,2013,10,21,27.6,,,,27.3,30.2,24.7,5.4,25.6
Ang Mo Kio,2013,10,22,1.8,,,,26.8,31.3,22.9,5.8,29.5
Ang Mo Kio,2013,10,23,0,,,,27.8,32.3,24.3,5.5,26.6
Ang Mo Kio,2013,10,24,0.8,,,,27.1,32.7,25.4,3.8,23.4
Ang Mo Kio,2013,10,25,0,,,,28.1,32.3,25.1,5,26.3
Ang Mo Kio,2013,10,26,0.2,,,,27.6,32.9,25,5.4,33.5
Ang Mo Kio,2013,10,27,1.2,,,,26.7,32.4,24.1,4.5,35.6
Ang Mo Kio,2013,10,28,34,,,,26,32.2,22.6,3.9,34.2
Ang Mo Kio,2013,10,29,6.6,,,,27.1,31.4,24.9,4.3,27.4
Ang Mo Kio,2013,10,30,0.6,,,,26.8,31.4,24.9,3.8,32.4
Ang Mo Kio,2013,10,31,7.8,,,,26.9,33.5,24.3,3.8,36.7
Ang Mo Kio,2013,11,1,85.4,,,,26.4,32.7,22.1,3.5,36.7
Ang Mo Kio,2013,11,2,7.4,,,,26.4,30.6,24.7,3.1,18.7
Ang Mo Kio,2013,11,3,0,,,,27.3,31.3,24.4,3.7,23
Ang Mo Kio,2013,11,4,23.2,,,,26.6,31.9,23.7,4.2,35.3
Ang Mo Kio,2013,11,5,45.6,,,,27,33.1,23.1,4.8,33.1
Ang Mo Kio,2013,11,6,0,,,,26.8,30.3,22.1,5.9,37.4
Ang Mo Kio,2013,11,7,0,,,,28.5,32.6,24.9,5.8,25.6
Ang Mo Kio,2013,11,8,0.2,,,,27.7,32.9,25.6,5.2,27.7
Ang Mo Kio,2013,11,9,8,,,,26.6,31.1,24.9,3.5,22.7
Ang Mo Kio,2013,11,10,5.4,,,,26.9,30.4,23.8,3.6,40
Ang Mo Kio,2013,11,11,23.2,,,,27.2,31,24.1,5.3,28.8
Ang Mo Kio,2013,11,12,3,,,,25.3,27.6,22.8,3.7,21.2
Ang Mo Kio,2013,11,13,39.2,,,,27.3,34.3,23.8,3.9,37.1
Ang Mo Kio,2013,11,14,0.8,,,,26.5,30.3,22.9,4.2,31.3
Ang Mo Kio,2013,11,15,13.4,,,,26.3,31.4,24.3,4.3,32.8
Ang Mo Kio,2013,11,16,0.2,,,,27.3,32.3,24.2,4.3,23.8
Ang Mo Kio,2013,11,17,0.4,,,,25.9,27.4,24.9,5.1,23
Ang Mo Kio,2013,11,18,0,,,,26.9,31.3,24.6,5.9,34.2
Ang Mo Kio,2013,11,19,7.4,,,,27.3,31.7,25.2,4.2,27.7
Ang Mo Kio,2013,11,20,4.8,,,,27.5,30.7,24,6.7,32.4
Ang Mo Kio,2013,11,21,1,,,,28.5,32.3,24.7,7.2,33.5
Ang Mo Kio,2013,11,22,45.8,,,,27.7,31.1,24.3,4.7,21.2
Ang Mo Kio,2013,11,23,0.6,,,,26.9,31.2,22.4,4.6,29.5
Ang Mo Kio,2013,11,24,3.6,,,,27.1,31.8,25.3,3.9,39.6
Ang Mo Kio,2013,11,25,27.2,,,,26.7,31.7,22.3,4.2,43.9
Ang Mo Kio,2013,11,26,1.2,,,,26.6,30.7,25,5.1,23.8
Ang Mo Kio,2013,11,27,21.4,,,,27.4,33.4,23.5,3.7,23.8
Ang Mo Kio,2013,11,28,10.2,,,,26.7,31.6,24.5,4.6,19.8
Ang Mo Kio,2013,11,29,11.4,,,,27,31.4,24.6,4.4,34.2
Ang Mo Kio,2013,11,30,39.6,,,,26.4,32.2,24,4.8,33.1
Ang Mo Kio,2013,12,1,23.8,,,,25.7,27.6,24.6,5.3,23
Ang Mo Kio,2013,12,2,7.6,,,,24.5,25.3,24.1,5.5,20.5
Ang Mo Kio,2013,12,3,86.4,,,,25.1,30.5,23.3,4.7,25.6
Ang Mo Kio,2013,12,4,0.2,,,,25.3,27.9,23.4,6.1,27.7
Ang Mo Kio,2013,12,5,5.4,,,,26.2,30.4,24.1,4.5,25.2
Ang Mo Kio,2013,12,6,21,,,,24.9,29.7,22.4,4.5,31.3
Ang Mo Kio,2013,12,7,0,,,,26.5,32,23.1,4.1,22.7
Ang Mo Kio,2013,12,8,21.6,,,,24.9,29.2,23.3,5.1,22
Ang Mo Kio,2013,12,9,0,,,,26.6,30.4,23.5,4.5,23.8
Ang Mo Kio,2013,12,10,12.8,,,,26.7,30.8,25,4.1,24.8
Ang Mo Kio,2013,12,11,7.8,,,,26.9,32.2,24.6,5.4,23
Ang Mo Kio,2013,12,12,5.2,,,,26.8,31.7,24.9,6.2,31
Ang Mo Kio,2013,12,13,0,,,,27.5,32,24.8,6.9,26.3
Ang Mo Kio,2013,12,14,53.6,,,,26.7,31.9,22.1,5.3,28.8
Ang Mo Kio,2013,12,15,18.8,,,,26.2,32.6,22.9,4.1,33.8
Ang Mo Kio,2013,12,16,0,,,,28.2,33.4,24.2,5.2,29.5
Ang Mo Kio,2013,12,17,0,,,,28,32.8,24.9,5,24.8
Ang Mo Kio,2013,12,18,104.2,,,,26.2,33.5,21.4,6,38.5
Ang Mo Kio,2013,12,19,0,,,,25.4,28.6,22,6.9,39.2
Ang Mo Kio,2013,12,20,14.6,,,,25.1,27.9,23.5,5.4,27
Ang Mo Kio,2013,12,21,0,,,,25.9,29.8,23.2,6.3,27
Ang Mo Kio,2013,12,22,0.6,,,,26.5,30.9,24.1,7.3,32.4
Ang Mo Kio,2013,12,23,1.4,,,,25.2,27.3,23.8,8.7,28.8
Ang Mo Kio,2013,12,24,0,,,,26.6,29.4,24.9,8.3,39.6
Ang Mo Kio,2013,12,25,0,,,,27,30,25.4,7,33.8
Ang Mo Kio,2013,12,26,30.4,,,,26,29.8,23.2,6.9,28.1
Ang Mo Kio,2013,12,27,1.8,,,,26.5,30,24.6,8.7,35.6
Ang Mo Kio,2013,12,28,5.6,,,,25.9,29.6,23.8,8.9,41
Ang Mo Kio,2013,12,29,0,,,,25.8,28.2,24.3,8.1,31
Ang Mo Kio,2013,12,30,1.4,,,,26.1,29.2,24.3,8.1,30.2
Ang Mo Kio,2013,12,31,1.2,,,,25.4,27.1,24.6,8.5,32
Ang Mo Kio,2014,1,1,0,0,0,0,26.3,28.7,24.5,7.2,29.9
Ang Mo Kio,2014,1,2,0,0,0,0,26.9,30.4,24.6,8.2,32
Ang Mo Kio,2014,1,3,8.8,8.6,8.8,8.8,26.5,30.1,24.8,7.1,29.5
Ang Mo Kio,2014,1,4,1.4,1.4,1.4,1.4,26.6,30.9,24.7,4.2,30.2
Ang Mo Kio,2014,1,5,7.2,1.6,3.2,5.2,24.5,25.5,23.3,5.2,24.1
Ang Mo Kio,2014,1,6,40,8.4,9.4,13.8,24.8,26.5,23.3,4.1,24.1
Ang Mo Kio,2014,1,7,2,1.8,1.8,1.8,26.3,30.7,23.8,5.3,23.4
Ang Mo Kio,2014,1,8,0,0,0,0,26.9,31.3,24.2,6.7,29.2
Ang Mo Kio,2014,1,9,6.4,3.8,5,5.8,25.6,28.5,23.9,3.7,31
Ang Mo Kio,2014,1,10,0,0,0,0,27,31.2,23.9,4.2,17.6
Ang Mo Kio,2014,1,11,0,0,0,0,26.7,31.8,24.1,7.6,31
Ang Mo Kio,2014,1,12,0.8,0.8,0.8,0.8,25.8,28.4,24.7,8,35.6
Ang Mo Kio,2014,1,13,0,0,0,0,26.4,29.4,24.6,9.6,41.4
Ang Mo Kio,2014,1,14,0,0,0,0,26.1,29.2,23.9,8.7,36.7
Ang Mo Kio,2014,1,15,0,0,0,0,25.5,28.3,24,8.5,37.1
Ang Mo Kio,2014,1,16,0,0,0,0,25.5,28.7,23.6,9.3,35.6
Ang Mo Kio,2014,1,17,0,0,0,0,25.6,29.1,23.5,9.9,35.3
Ang Mo Kio,2014,1,18,0,0,0,0,25.6,28.8,23.6,10.3,38.2
Ang Mo Kio,2014,1,19,0,0,0,0,25.5,29,23.3,9,35.6
Ang Mo Kio,2014,1,20,0,0,0,0,25.5,29,23.4,9.7,38.9
Ang Mo Kio,2014,1,21,0,0,0,0,25.4,29.3,23.5,9.7,36.4
Ang Mo Kio,2014,1,22,0,0,0,0,25.2,28.1,22.9,9.6,35.3
Ang Mo Kio,2014,1,23,0,0,0,0,25.4,29.1,23.1,9.2,34.6
Ang Mo Kio,2014,1,24,0,0,0,0,25.3,28.2,23.2,9.6,38.2
Ang Mo Kio,2014,1,25,0,0,0,0,25.4,28.8,23,8.3,31.7
Ang Mo Kio,2014,1,26,0,0,0,0,25.2,29,22.5,8,31
Ang Mo Kio,2014,1,27,0,0,0,0,25.4,29.3,22.7,9.5,35.6
Ang Mo Kio,2014,1,28,0,0,0,0,26.1,29.6,23.9,9.8,40.7
Ang Mo Kio,2014,1,29,0,0,0,0,26.1,30.3,23.7,9.7,38.9
Ang Mo Kio,2014,1,30,0,0,0,0,25.6,30.9,22.5,8.4,39.6
Ang Mo Kio,2014,1,31,0,0,0,0,25.9,30.5,22.6,9.1,38.2
Ang Mo Kio,2014,2,1,0,0,0,0,25.6,31.6,22.2,8.1,31.3
Ang Mo Kio,2014,2,2,0,0,0,0,25.4,30.5,22.5,7.7,30.2
Ang Mo Kio,2014,2,3,0,0,0,0,26.1,32,23,6.9,26.6
Ang Mo Kio,2014,2,4,0,0,0,0,26.3,32.5,23.1,7,27.7
Ang Mo Kio,2014,2,5,0,0,0,0,26,31.7,22.8,8.1,31
Ang Mo Kio,2014,2,6,0,0,0,0,26.2,31.9,23,7.6,30.2
Ang Mo Kio,2014,2,7,0,0,0,0,26.4,31.3,23.6,7.2,24.5
Ang Mo Kio,2014,2,8,8.4,5.2,5.4,8.2,26.1,32,23.7,5.9,23.4
Ang Mo Kio,2014,2,9,0,0,0,0,27,32.5,24.1,5.7,20.2
Ang Mo Kio,2014,2,10,0,0,0,0,27.5,33.3,24.1,5.9,24.1
Ang Mo Kio,2014,2,11,0,0,0,0,27.2,32.2,24.6,7.5,28.8
Ang Mo Kio,2014,2,12,0,0,0,0,27.2,32.6,24.2,8.8,34.2
Ang Mo Kio,2014,2,13,0,0,0,0,27.6,32.6,25.1,9,37.4
Ang Mo Kio,2014,2,14,0,0,0,0,27.1,31.1,24.9,9.1,32
Ang Mo Kio,2014,2,15,0,0,0,0,27.3,31.6,24.5,9.7,39.6
Ang Mo Kio,2014,2,16,0,0,0,0,27.3,32.2,24.7,8.3,35.6
Ang Mo Kio,2014,2,17,0,0,0,0,27.2,31.7,25,9,32.4
Ang Mo Kio,2014,2,18,0,0,0,0,27.4,32.3,24.6,8.3,35.3
Ang Mo Kio,2014,2,19,0,0,0,0,27.2,31.7,24.4,7.6,30.2
Ang Mo Kio,2014,2,20,0,0,0,0,27.3,31.8,24.5,10,39.2
Ang Mo Kio,2014,2,21,0,0,0,0,27.1,30.1,25.2,10.1,43.2
Ang Mo Kio,2014,2,22,0,0,0,0,27.4,32.6,24.5,10.9,39.2
Ang Mo Kio,2014,2,23,0,0,0,0,26.9,31.2,24.2,8.9,41.4
Ang Mo Kio,2014,2,24,0,0,0,0,26.8,31.7,23.8,9.3,41
Ang Mo Kio,2014,2,25,0,0,0,0,26.6,31.4,23.5,9,37.1
Ang Mo Kio,2014,2,26,0,0,0,0,27,31.7,24,9.5,36.4
Ang Mo Kio,2014,2,27,0,0,0,0,27.4,32.5,24.1,9.8,39.6
Ang Mo Kio,2014,2,28,0,0,0,0,,,,8.8,37.4
Ang Mo Kio,2014,3,1,0,0,0,0,27,32.3,24.5,8.3,35.6
Ang Mo Kio,2014,3,2,0,0,0,0,27.6,33.6,24.2,6.9,26.3
Ang Mo Kio,2014,3,3,0,0,0,0,27.5,33.1,24.3,7.3,33.8
Ang Mo Kio,2014,3,4,0,0,0,0,27.6,34.1,24.3,7.4,28.4
Ang Mo Kio,2014,3,5,0,0,0,0,27.5,33.7,24,8.3,34.6
Ang Mo Kio,2014,3,6,0,0,0,0,27.2,32.6,23.7,7.5,37.1
Ang Mo Kio,2014,3,7,0,0,0,0,27.3,31.9,23.9,7.7,33.5
Ang Mo Kio,2014,3,8,0,0,0,0,27.6,33.3,24.6,7.6,32.8
Ang Mo Kio,2014,3,9,0,0,0,0,27.2,32.6,24.1,8.9,33.8
Ang Mo Kio,2014,3,10,0,0,0,0,27.3,31.9,24.2,8.7,38.5
Ang Mo Kio,2014,3,11,0,0,0,0,27.8,33.6,24.3,9.5,37.8
Ang Mo Kio,2014,3,12,0,0,0,0,27.7,32.7,24.7,8.8,38.2
Ang Mo Kio,2014,3,13,0,0,0,0,28.1,34.7,24.5,7.5,32.4
Ang Mo Kio,2014,3,14,0,0,0,0,28.4,33.9,25,7.9,37.8
Ang Mo Kio,2014,3,15,0,0,0,0,28.1,32.4,25.5,8.4,36
Ang Mo Kio,2014,3,16,43.4,14.4,16,16,25.5,27.5,23.9,4.8,29.9
Ang Mo Kio,2014,3,17,11.2,3.2,5,5.6,25.6,27.7,23.8,4.9,27
Ang Mo Kio,2014,3,18,3.8,3.8,3.8,3.8,26.6,31.3,24.6,5.3,28.8
Ang Mo Kio,2014,3,19,0,0,0,0,26.6,32,24.9,4.8,29.5
Ang Mo Kio,2014,3,20,0.2,0.2,0.2,0.2,27,32.4,25.1,4.7,26.6
Ang Mo Kio,2014,3,21,10.8,10.8,10.8,10.8,27.3,32.7,24.9,4.9,22.3
Ang Mo Kio,2014,3,22,0,0,0,0,27.1,30.7,24.2,7.1,31.7
