Station,Year,Month,Day,Daily Rainfall Total (mm),Daily Rainfall Total,Highest 30 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2010,11,1,11,,,,28.8,31,26.2,16.9,44.3
East Coast Parkway,2010,11,2,0.2,,,,28.3,30.1,24.3,13.4,36.4
East Coast Parkway,2010,11,3,0,,,,29.3,31.2,26.8,15.3,25.6
East Coast Parkway,2010,11,4,1.4,,,,28.4,29.8,26.8,11.2,41.4
East Coast Parkway,2010,11,5,13.8,,,,27.5,28.9,24.9,6.5,28.4
East Coast Parkway,2010,11,6,4.8,,,,27.2,30.4,24.8,9.7,35.3
East Coast Parkway,2010,11,7,7.6,,,,26.8,30.7,24.2,7.3,38.9
East Coast Parkway,2010,11,8,10.2,,,,27.3,29.7,24.8,5.9,33.1
East Coast Parkway,2010,11,9,1.2,,,,26.9,28.4,24.1,7.2,29.9
East Coast Parkway,2010,11,10,0,,,,28.3,30.3,26.6,12,33.1
East Coast Parkway,2010,11,11,17.6,,,,26.5,28.5,24.9,5.9,36
East Coast Parkway,2010,11,12,0,,,,27.8,30.8,25.7,8.6,34.9
East Coast Parkway,2010,11,13,3.4,,,,27.7,29.8,25.4,6.8,29.5
East Coast Parkway,2010,11,14,6,,,,26.5,29.7,24.9,6.5,49.7
East Coast Parkway,2010,11,15,0,,,,27,29.3,25.1,6.1,33.5
East Coast Parkway,2010,11,16,18,,,,27,30.9,24.1,6.3,35.6
East Coast Parkway,2010,11,17,0.8,,,,26.8,29.1,25.5,5.4,32
East Coast Parkway,2010,11,18,0,,,,27.6,29.6,25.4,7.4,34.9
East Coast Parkway,2010,11,19,0,,,,28.1,30.2,26.1,7.9,23
East Coast Parkway,2010,11,20,28.2,,,,27.3,29.9,23.2,5.5,54
East Coast Parkway,2010,11,21,0,,,,28.1,30,25.8,6.6,28.4
East Coast Parkway,2010,11,22,0,,,,28.4,30.1,27,8.1,34.9
East Coast Parkway,2010,11,23,0,,,,28.4,30.2,26.7,6.5,22.7
East Coast Parkway,2010,11,24,56.2,,,,27.2,30.4,23.5,5.8,28.8
East Coast Parkway,2010,11,25,37.6,,,,26.4,31.1,23.1,8.5,36
East Coast Parkway,2010,11,26,0,,,,27.5,30.8,24.6,7.3,34.2
East Coast Parkway,2010,11,27,3.8,,,,28.1,29.7,25.7,7.4,27.4
East Coast Parkway,2010,11,28,0,,,,28,29.8,26.5,6.5,32.8
East Coast Parkway,2010,11,29,37.2,,,,26.5,30.2,24.1,6,32
East Coast Parkway,2010,11,30,1.2,,,,27.1,31.4,25,6.4,29.5
East Coast Parkway,2010,12,1,0,,,,27.6,28.9,25.5,7.8,26.3
East Coast Parkway,2010,12,2,27.6,,,,27,31.8,23.6,7.2,28.4
East Coast Parkway,2010,12,3,3.4,,,,26.7,31.5,24.4,7.5,43.9
East Coast Parkway,2010,12,4,4.8,,,,26.5,28.3,23.4,6.5,37.4
East Coast Parkway,2010,12,5,0,,,,27.7,31.6,25.2,10.2,34.2
East Coast Parkway,2010,12,6,3.8,,,,27.3,31.4,25.3,7.2,37.8
East Coast Parkway,2010,12,7,0,,,,27.6,31.5,25.3,6.3,27.4
East Coast Parkway,2010,12,8,0.4,,,,27.7,30.7,26.2,7.1,31.3
East Coast Parkway,2010,12,9,0,,,,27.2,29.3,25.5,6.7,30.6
East Coast Parkway,2010,12,10,0,,,,27.5,29.7,25.5,4.5,27
East Coast Parkway,2010,12,11,1.2,,,,28.1,32.1,26.3,6.5,30.6
East Coast Parkway,2010,12,12,0,,,,28.5,32.2,25.5,7.3,36.7
East Coast Parkway,2010,12,13,27.8,,,,,29.9,25.2,7.4,38.2
East Coast Parkway,2010,12,14,3.2,,,,27.2,31.2,24.5,6.7,28.1
East Coast Parkway,2010,12,15,10,,,,27.1,31.7,24.4,6.7,38.2
East Coast Parkway,2010,12,16,0.8,,,,26.2,30,24.4,5.8,37.4
East Coast Parkway,2010,12,17,0.2,,,,26.9,31.3,24.6,6.3,38.2
East Coast Parkway,2010,12,18,3.6,,,,26.3,29.8,24.3,8.2,46.4
East Coast Parkway,2010,12,19,0.2,,,,26.7,29.5,24.5,7.7,32.8
East Coast Parkway,2010,12,20,0.2,,,,27,29.6,25.2,6.4,24.1
East Coast Parkway,2010,12,21,4.4,,,,27.2,31.2,25.2,8.6,31
East Coast Parkway,2010,12,22,1,,,,26.9,29.6,25.4,7.8,41
East Coast Parkway,2010,12,23,0,,,,26.8,28.7,25.4,7.2,30.2
East Coast Parkway,2010,12,24,0,,,,27.1,30.7,25.3,8.9,47.2
East Coast Parkway,2010,12,25,18,,,,26.4,29.4,23.5,7.4,33.5
East Coast Parkway,2010,12,26,0,,,,27.2,30.1,24.4,8.9,41
East Coast Parkway,2010,12,27,0,,,,27.3,29.9,25.6,7.5,25.6
East Coast Parkway,2010,12,28,0.8,,,,25.7,26.9,25,7,28.1
East Coast Parkway,2010,12,29,0.4,,,,26.4,28.7,24.7,6.8,28.8
East Coast Parkway,2010,12,30,0,,,,25.9,26.9,25,7.5,30.2
East Coast Parkway,2010,12,31,0.2,,,,26.7,29.7,23.9,7.5,32.8
East Coast Parkway,2011,1,1,0,,,,27.4,30.1,25.2,10.5,38.9
East Coast Parkway,2011,1,2,0,,,,27.9,30.6,26.1,11.7,38.9
East Coast Parkway,2011,1,3,25,,,,26.2,30.2,22.8,8.5,38.9
East Coast Parkway,2011,1,4,1.6,,,,27.4,30.5,25.1,9.6,41
East Coast Parkway,2011,1,5,49.4,,,,26.9,31.6,23.2,8.9,46.1
East Coast Parkway,2011,1,6,10.2,,,,25.5,28.4,23.5,5.9,36.4
East Coast Parkway,2011,1,7,0,,,,25.4,26.7,24.6,6.7,27
East Coast Parkway,2011,1,8,0,,,,26.2,29.3,24.7,10.4,51.8
East Coast Parkway,2011,1,9,1.8,,,,26.8,29.1,25,10.8,43.9
East Coast Parkway,2011,1,10,24.6,,,,25,26.4,23.9,5.4,24.5
East Coast Parkway,2011,1,11,0,,,,25.5,27.3,23.9,5.7,29.5
East Coast Parkway,2011,1,12,14.8,,,,25.9,29.7,24.7,6.5,29.9
East Coast Parkway,2011,1,13,0,,,,26.9,29.9,24.3,10,41
East Coast Parkway,2011,1,14,11.8,,,,26,29.3,24.2,6.8,33.8
East Coast Parkway,2011,1,15,6.6,,,,26.5,29.7,24.7,6.9,36
East Coast Parkway,2011,1,16,0,,,,26.9,28.8,25.8,13.4,44.3
East Coast Parkway,2011,1,17,11.6,,,,25.7,28.6,23.5,10.3,50.4
East Coast Parkway,2011,1,18,0,,,,26.4,29.1,24.6,11.6,44.3
East Coast Parkway,2011,1,19,0,,,,26.8,29.9,24.7,9.9,36.7
East Coast Parkway,2011,1,20,0,,,,26.7,30.1,24.6,10.5,37.8
East Coast Parkway,2011,1,21,0,,,,26.6,29.6,24.4,11.2,38.2
East Coast Parkway,2011,1,22,0,,,,27.1,29.9,24.9,10.8,40.7
East Coast Parkway,2011,1,23,0,,,,27.1,29.5,25.4,10.5,42.1
East Coast Parkway,2011,1,24,0,,,,27.6,30.8,25.5,12.1,52.6
East Coast Parkway,2011,1,25,14,,,,26.6,29.1,25,11.9,58
East Coast Parkway,2011,1,26,13.8,,,,26.2,29.2,23.8,9.7,41
East Coast Parkway,2011,1,27,0,,,,27.1,29.4,25.6,12,50.4
East Coast Parkway,2011,1,28,31.2,,,,26.4,28.2,24.7,11.7,47.2
East Coast Parkway,2011,1,29,39,,,,26,27.9,24.3,10.6,42.5
East Coast Parkway,2011,1,30,135.2,,,,23.9,25,22.7,5.6,26.6
East Coast Parkway,2011,1,31,35.6,,,,24.1,25.2,22.8,6.8,37.8
East Coast Parkway,2011,2,1,0.2,,,,25.8,27.8,24,9.3,45
East Coast Parkway,2011,2,2,0.8,,,,26.3,29.3,24.5,11.3,54.7
East Coast Parkway,2011,2,3,2.6,,,,26.5,29,25.1,11.7,49.3
East Coast Parkway,2011,2,4,0,,,,26.6,29.5,24.6,11.6,43.9
East Coast Parkway,2011,2,5,0,,,,26.5,29.6,24.4,11.9,44.3
East Coast Parkway,2011,2,6,0,,,,26.5,29.5,24.5,12.6,51.5
East Coast Parkway,2011,2,7,0,,,,26.3,29.4,24.2,11.1,40
East Coast Parkway,2011,2,8,1.6,,,,26.6,31,24.1,8.1,28.1
East Coast Parkway,2011,2,9,0,,,,26.6,30.4,24.4,7.5,29.2
East Coast Parkway,2011,2,10,0,,,,26.8,30.1,24.7,10.6,37.8
East Coast Parkway,2011,2,11,0,,,,27,31.1,25,9.5,37.4
East Coast Parkway,2011,2,12,0,,,,27.5,30.9,25.3,9.5,34.2
East Coast Parkway,2011,2,13,0,,,,27.7,31.1,25.6,10.7,35.3
East Coast Parkway,2011,2,14,0,,,,27.5,31.1,25.2,11.9,39.6
East Coast Parkway,2011,2,15,0,,,,27.5,30.4,25,9.9,37.8
East Coast Parkway,2011,2,16,0,,,,27.6,30,25.7,11.6,46.1
East Coast Parkway,2011,2,17,0,,,,28.1,31.7,25.9,11.2,52.6
East Coast Parkway,2011,2,18,0.2,,,,27.7,31.2,25.9,10.2,34.6
East Coast Parkway,2011,2,19,0.2,,,,27.5,30.8,26,9.6,43.6
East Coast Parkway,2011,2,20,0,,,,27.6,30,26.1,7.2,28.1
East Coast Parkway,2011,2,21,0,,,,28,31.7,25.5,10.2,35.3
East Coast Parkway,2011,2,22,0,,,,27.7,31.2,25.7,10.3,40.3
East Coast Parkway,2011,2,23,1.6,,,,27.7,31.3,25.8,10.9,39.2
East Coast Parkway,2011,2,24,10.2,,,,27.2,31.2,24.8,11.2,42.8
East Coast Parkway,2011,2,25,0,,,,27.6,30.8,25.6,11.9,46.1
East Coast Parkway,2011,2,26,0,,,,27.8,31.4,25.6,13.4,44.6
East Coast Parkway,2011,2,27,0,,,,27.4,29.7,25.9,13,59.8
East Coast Parkway,2011,2,28,0,,,,27.2,30.7,24.9,9.9,39.6
East Coast Parkway,2011,3,1,0,,,,27.1,29.5,25.6,7.7,25.9
East Coast Parkway,2011,3,2,0,,,,27.4,30.2,25.5,8.2,31.3
East Coast Parkway,2011,3,3,6.2,,,,27.2,30.1,25.7,9.5,39.2
East Coast Parkway,2011,3,4,3,,,,26.4,31.3,24.9,7.1,40.3
East Coast Parkway,2011,3,5,1.8,,,,27.6,31.6,25.1,7.8,29.5
East Coast Parkway,2011,3,6,0,,,,27.2,30.5,25.4,6.5,31.7
East Coast Parkway,2011,3,7,21.2,,,,27.4,29.6,25.9,7.3,33.8
East Coast Parkway,2011,3,8,10,,,,26.2,28.9,22.6,7.4,56.9
East Coast Parkway,2011,3,9,4.2,,,,26.6,29.8,24.9,6.9,29.2
East Coast Parkway,2011,3,10,22.2,,,,25.6,28.7,24.3,6.5,36.7
East Coast Parkway,2011,3,11,0.2,,,,25.2,27,23.3,7.2,25.6
East Coast Parkway,2011,3,12,8.2,,,,26.9,30,24.3,8.6,34.9
East Coast Parkway,2011,3,13,0.2,,,,27.4,30.4,24.2,9.4,37.1
East Coast Parkway,2011,3,14,3.6,,,,26.2,30.1,24.5,6.1,32.8
East Coast Parkway,2011,3,15,7,,,,26.4,29.9,24.9,5.2,33.1
East Coast Parkway,2011,3,16,4.6,,,,27.1,30,25.3,7,37.8
East Coast Parkway,2011,3,17,3.8,,,,25.7,27.2,23,5.3,48.6
East Coast Parkway,2011,3,18,0,,,,27.4,30.1,25.3,8,41
East Coast Parkway,2011,3,19,12.2,,,,26.6,30.2,24.8,6.6,32.4
East Coast Parkway,2011,3,20,4,,,,26.8,28.5,24.8,4.4,26.3
East Coast Parkway,2011,3,21,13.4,,,,27.3,30,25.6,5.9,26.6
East Coast Parkway,2011,3,22,0.4,,,,26,27.1,23.8,6,26.3
East Coast Parkway,2011,3,23,0,,,,27.3,30.4,25.7,8,40.3
East Coast Parkway,2011,3,24,0.2,,,,28,31.6,25.6,8.1,31
East Coast Parkway,2011,3,25,0,,,,28.7,31.7,25.5,10.7,37.4
East Coast Parkway,2011,3,26,0,,,,29.2,31.2,27,8.6,37.4
East Coast Parkway,2011,3,27,8.6,,,,27.5,30.1,25.6,7.5,29.9
East Coast Parkway,2011,3,28,38.4,,,,27,30.7,24.6,8.7,36.7
East Coast Parkway,2011,3,29,0,,,,27.8,31.3,25.5,7.4,33.1
East Coast Parkway,2011,3,30,0,,,,29,32.7,25.9,9.6,49
East Coast Parkway,2011,3,31,0,,,,27.9,31.1,26.4,8.1,34.6
East Coast Parkway,2011,4,1,0,,,,27.9,30.6,26.2,9.5,33.5
East Coast Parkway,2011,4,2,0.8,,,,27.4,30.5,23.7,8,28.4
East Coast Parkway,2011,4,3,0,,,,27.8,31.5,26.2,9.5,34.6
East Coast Parkway,2011,4,4,0,,,,27.4,30.7,24.6,8.9,38.5
East Coast Parkway,2011,4,5,10.2,,,,27.1,29.9,24.6,7.9,30.2
East Coast Parkway,2011,4,6,0,,,,28,31.3,26,9.3,39.6
East Coast Parkway,2011,4,7,0,,,,28,31.4,25.8,11.4,41.4
East Coast Parkway,2011,4,8,0,,,,28.1,31.6,25.6,11.6,47.2
East Coast Parkway,2011,4,9,4.6,,,,27.5,31.9,25,7.4,27.4
East Coast Parkway,2011,4,10,2,,,,27.2,31.7,24.8,6.6,33.5
East Coast Parkway,2011,4,11,0.2,,,,26.9,28.1,25.6,7.1,31.3
East Coast Parkway,2011,4,12,0,,,,28.1,31.5,26.2,9.3,38.5
East Coast Parkway,2011,4,13,0,,,,27.9,31,25.8,9,41.8
East Coast Parkway,2011,4,14,23.8,,,,26.8,31.4,22.7,8.7,38.9
East Coast Parkway,2011,4,15,0,,,,27.8,30.6,25.4,7.9,35.6
East Coast Parkway,2011,4,16,6.8,,,,27.2,29.1,25.5,6.3,41
East Coast Parkway,2011,4,17,0,,,,28.1,30.5,25.6,6.6,21.2
East Coast Parkway,2011,4,18,0,,,,27.7,29,25.9,9.1,30.2
East Coast Parkway,2011,4,19,0,,,,28.4,30.1,26.5,10.2,32
East Coast Parkway,2011,4,20,4.6,,,,26.8,29.7,25.2,6.1,36
East Coast Parkway,2011,4,21,0,,,,28,29.5,25.9,9.5,24.5
East Coast Parkway,2011,4,22,0,,,,28.1,30.9,26.4,6.3,31.7
East Coast Parkway,2011,4,23,0,,,,28.2,30.3,26.5,7.7,31.7
East Coast Parkway,2011,4,24,0,,,,28.7,31.8,26.7,8.9,36.7
East Coast Parkway,2011,4,25,0,,,,28.7,31.7,26.3,8.3,36
East Coast Parkway,2011,4,26,0,,,,28.7,30.6,27.1,8.9,31
East Coast Parkway,2011,4,27,0,,,,28.3,31.6,26.9,7.8,31.3
East Coast Parkway,2011,4,28,0,,,,28.8,31.2,26.9,8,37.1
East Coast Parkway,2011,4,29,0.4,,,,27.9,29.9,26.2,6.6,25.2
East Coast Parkway,2011,4,30,13.2,,,,27.5,30.1,24.8,9.1,34.2
East Coast Parkway,2011,5,1,1.8,,,,27.5,28.6,26.3,5.2,24.5
East Coast Parkway,2011,5,2,0.8,,,,26.5,28.1,24.7,6.2,37.1
East Coast Parkway,2011,5,3,14,,,,27.2,29.3,25.5,7.3,28.8
East Coast Parkway,2011,5,4,28.4,,,,27,29.6,24.1,6,29.5
East Coast Parkway,2011,5,5,0,,,,28.1,31.3,25.4,7.5,29.2
East Coast Parkway,2011,5,6,0,,,,28.9,31,26.8,7.5,25.9
East Coast Parkway,2011,5,7,0,,,,29,31.7,27.3,7.2,25.2
East Coast Parkway,2011,5,8,0,,,,29.3,31.2,27.2,9.7,29.2
East Coast Parkway,2011,5,9,0,,,,29.9,31.4,28.7,13.2,24.8
East Coast Parkway,2011,5,10,7.6,,,,28.7,30.5,23,9.4,49.3
East Coast Parkway,2011,5,11,0.8,,,,29.3,30.9,28.4,10.1,22.7
East Coast Parkway,2011,5,12,4.8,,,,28.2,29.5,24.8,9.8,40.7
East Coast Parkway,2011,5,13,7.8,,,,28.2,30.5,26.5,5.5,18
East Coast Parkway,2011,5,14,0.6,,,,28,29.7,25.9,9.2,36
East Coast Parkway,2011,5,15,0,,,,28.6,30.5,26.1,9.5,29.2
East Coast Parkway,2011,5,16,0,,,,28.4,29.6,27.2,7.1,29.9
East Coast Parkway,2011,5,17,0,,,,28.5,30.7,26.7,7.8,31.7
East Coast Parkway,2011,5,18,0,,,,28.5,30.1,26.7,6.3,38.5
East Coast Parkway,2011,5,19,0,,,,28.6,30,26.9,8.5,38.5
East Coast Parkway,2011,5,20,0,,,,28.9,30.2,27.4,7.6,47.2
East Coast Parkway,2011,5,21,0.4,,,,28.5,29.4,25.7,11.1,31.7
East Coast Parkway,2011,5,22,1.4,,,,28.9,30.4,27.8,14.7,37.1
East Coast Parkway,2011,5,23,0,,,,29,30.8,26.2,10.1,32
East Coast Parkway,2011,5,24,6.6,,,,29.3,31.6,26.8,10.3,30.6
East Coast Parkway,2011,5,25,0,,,,28.3,29.1,26.9,10.6,33.8
East Coast Parkway,2011,5,26,0,,,,29,30.3,27.2,10.6,25.6
East Coast Parkway,2011,5,27,0,,,,28.7,30.4,27.1,5.4,27.4
East Coast Parkway,2011,5,28,0,,,,29.3,30.4,27.8,10.8,32
East Coast Parkway,2011,5,29,0,,,,29,29.8,27.4,8.4,31.7
East Coast Parkway,2011,5,30,0,,,,29.5,30.6,28.9,15.5,32.4
East Coast Parkway,2011,5,31,15.4,,,,28.4,31.1,24.7,10.8,42.1
East Coast Parkway,2011,6,1,0,,,,27.9,30.4,26.3,5.7,31
East Coast Parkway,2011,6,2,0,,,,28.6,30.4,26.5,7.5,31.7
East Coast Parkway,2011,6,3,0,,,,29.2,29.9,28.2,6.9,25.2
East Coast Parkway,2011,6,4,6.8,,,,28.7,29.9,25.1,8.7,28.8
East Coast Parkway,2011,6,5,59,,,,26.8,29.2,23.2,8,26.6
East Coast Parkway,2011,6,6,2.4,,,,27.2,28.5,24.9,11.1,54
East Coast Parkway,2011,6,7,0,,,,28.8,30.9,26.4,8.3,25.9
East Coast Parkway,2011,6,8,2.8,,,,29.5,30.9,28.4,11.5,31.7
East Coast Parkway,2011,6,9,0.6,,,,27.7,29.4,25.8,8.7,27.7
East Coast Parkway,2011,6,10,0.2,,,,29.1,30.5,27.1,11.5,35.6
East Coast Parkway,2011,6,11,17,,,,27.6,29.9,23.1,6.9,49
East Coast Parkway,2011,6,12,0,,,,28.7,30.4,25.8,8.1,34.6
East Coast Parkway,2011,6,13,0,,,,29,31.1,27.2,12,50.8
East Coast Parkway,2011,6,14,0,,,,29.1,30.2,28.3,12.5,28.4
East Coast Parkway,2011,6,15,36.6,,,,29.6,31.2,28.7,14.1,34.9
East Coast Parkway,2011,6,16,0,,,,27.4,29.5,23,14.8,37.4
East Coast Parkway,2011,6,17,1.2,,,,29.4,30.5,28.5,20,31.7
East Coast Parkway,2011,6,18,0,,,,28,29.5,24.7,18.3,51.5
East Coast Parkway,2011,6,19,0,,,,28.9,29.8,28.4,15.9,30.6
East Coast Parkway,2011,6,20,0,,,,29.3,30.8,28.5,15.1,29.9
East Coast Parkway,2011,6,21,0,,,,29.4,30.8,28.7,16,30.2
East Coast Parkway,2011,6,22,21.8,,,,29,30.7,26.5,12.8,31.3
East Coast Parkway,2011,6,23,0.2,,,,27.6,29.2,23.6,14.1,52.6
East Coast Parkway,2011,6,24,0,,,,29.1,30.6,28.2,14.5,32
East Coast Parkway,2011,6,25,0.2,,,,28.6,29.6,26.5,16.1,51.5
East Coast Parkway,2011,6,26,0,,,,29.2,30.2,28.5,19.2,39.2
East Coast Parkway,2011,6,27,0,,,,28.9,30,27.5,14.1,28.4
East Coast Parkway,2011,6,28,0,,,,28.9,29.7,27.4,14.8,33.5
East Coast Parkway,2011,6,29,7.6,,,,28.6,30.4,26.7,16.3,41.8
East Coast Parkway,2011,6,30,35.4,,,,26.7,28.5,22.8,13.2,47.9
